seq,time_sent,time_received,delay(offset=-483174677750),payload_bytes
60,1757857580914607900,1.757857097743333e+18,3403008.0,1038
61,1757857581015092000,1.757857097844253e+18,3838720.0,1038
62,1757857581114599300,1.757857097943358e+18,3436288.0,1038
63,1757857581214567900,1.757857098043362e+18,3471872.0,1038
64,1757857581314402300,1.757857098143108e+18,3383552.0,1038
65,1757857581415066000,1.757857098243887e+18,3498752.0,1038
66,1757857581514799600,1.757857098343497e+18,3375104.0,1038
67,1757857581614453600,1.757857098443264e+18,3488256.0,1038
68,1757857581714717900,1.757857098543643e+18,3602688.0,1038
69,1757857581814590800,1.757857098643389e+18,3475968.0,1038
70,1757857581914602900,1.757857098743438e+18,3512832.0,1038
71,1757857582014789200,1.757857098843599e+18,3487744.0,1038
72,1757857582114549100,1.757857098943892e+18,4020736.0,1038
73,1757857582214392400,1.757857099043319e+18,3604480.0,1038
74,1757857582314619600,1.757857099143404e+18,3462144.0,1038
75,1757857582414614600,1.757857099243463e+18,3526144.0,1038
76,1757857582514601000,1.757857099343378e+18,3454720.0,1038
77,1757857582614598500,1.757857099443496e+18,3575296.0,1038
78,1757857582714805100,1.75785709954365e+18,3522816.0,1038
79,1757857582815055700,1.757857099643943e+18,3565056.0,1038
80,1757857582914867100,1.757857099743694e+18,3504640.0,1038
81,1757857583014410100,1.757857099844776e+18,5043712.0,1038
82,1757857583114599200,1.757857099944057e+18,4135680.0,1038
83,1757857583214378600,1.757857100044237e+18,4536320.0,1038
84,1757857583314664600,1.757857100143516e+18,3528960.0,1038
85,1757857583414599900,1.757857100243359e+18,3436800.0,1038
86,1757857583514704600,1.757857100343656e+18,3629056.0,1038
87,1757857583614616800,1.757857100443599e+18,3660032.0,1038
88,1757857583714367300,1.757857100544294e+18,4604416.0,1038
89,1757857583814721300,1.757857100643786e+18,3742464.0,1038
90,1757857583914509000,1.75785710074349e+18,3658752.0,1038
91,1757857584014850800,1.757857100844348e+18,4174848.0,1038
92,1757857584114798600,1.757857100944083e+18,3962112.0,1038
93,1757857584214539600,1.757857101043451e+18,3589120.0,1038
94,1757857584314597900,1.757857101143449e+18,3528960.0,1038
95,1757857584414680100,1.757857101243391e+18,3388672.0,1038
96,1757857584515068500,1.757857101343916e+18,3525376.0,1038
97,1757857584614591900,1.757857101443405e+18,3490816.0,1038
98,1757857584714767300,1.757857101543578e+18,3488512.0,1038
99,1757857584814623000,1.757857101643396e+18,3450880.0,1038
100,1757857584914601700,1.757857101743907e+18,3983104.0,1039
101,1757857585014711100,1.757857101843477e+18,3443712.0,1039
102,1757857585114589400,1.75785710194356e+18,3648256.0,1039
103,1757857585214788900,1.757857102043793e+18,3681792.0,1039
104,1757857585315058000,1.757857102143959e+18,3578880.0,1039
105,1757857585414621100,1.757857102243391e+18,3447552.0,1039
106,1757857585514841200,1.757857102343665e+18,3501568.0,1039
107,1757857585615038200,1.757857102443932e+18,3571456.0,1039
108,1757857585714447200,1.757857102543298e+18,3528704.0,1039
109,1757857585814457200,1.75785710264333e+18,3550720.0,1039
110,1757857585914434800,1.757857102743375e+18,3618048.0,1039
111,1757857586131448600,1.757857102960352e+18,3581184.0,1039
112,1757857586138208500,1.757857102966833e+18,3302144.0,1039
113,1757857586214414200,1.757857103043304e+18,3567616.0,1039
114,1757857586315105800,1.757857103144414e+18,3985920.0,1039
115,1757857586414615100,1.757857103244176e+18,4238592.0,1039
116,1757857586514465900,1.757857103343431e+18,3642880.0,1039
117,1757857586614611800,1.757857103443714e+18,3780096.0,1039
118,1757857586714362500,1.757857103543327e+18,3642112.0,1039
119,1757857586814817000,1.75785710364382e+18,3680768.0,1039
120,1757857586914870500,1.757857103744014e+18,3821312.0,1039
121,1757857587014682000,1.757857103843574e+18,3569664.0,1039
122,1757857587114449500,1.757857103943514e+18,3742464.0,1039
123,1757857587214893200,1.757857104044174e+18,3958528.0,1039
124,1757857587314789700,1.757857104145807e+18,5695232.0,1039
125,1757857587414600200,1.757857104244089e+18,4166656.0,1039
126,1757857587514680100,1.757857104343921e+18,3918592.0,1039
127,1757857587614613100,1.757857104443713e+18,3777792.0,1039
128,1757857587714363400,1.75785710454332e+18,3634432.0,1039
129,1757857587814468400,1.757857104644433e+18,4642304.0,1039
130,1757857587914335500,1.757857104744535e+18,4877312.0,1039
131,1757857588014622800,1.757857104844039e+18,4093952.0,1039
132,1757857588114609000,1.757857104943509e+18,3577856.0,1039
133,1757857588214382600,1.757857105043439e+18,3734272.0,1039
134,1757857588314939200,1.75785710514387e+18,3608576.0,1039
135,1757857588414724300,1.757857105243822e+18,3775488.0,1039
136,1757857588514837800,1.757857105344067e+18,3907072.0,1039
137,1757857588614598600,1.75785710544368e+18,3759104.0,1039
138,1757857588714905400,1.757857105544501e+18,4273408.0,1039
139,1757857588814612300,1.75785710564347e+18,3535616.0,1039
140,1757857588914615900,1.757857105743495e+18,3556864.0,1039
141,1757857589014455000,1.757857105843402e+18,3624704.0,1039
142,1757857589114619800,1.757857105943344e+18,3401984.0,1039
143,1757857589214406700,1.757857106043128e+18,3399168.0,1039
144,1757857589314912200,1.757857106143356e+18,3121408.0,1039
145,1757857589414589200,1.757857106243413e+18,3501568.0,1039
146,1757857589514820600,1.757857106343676e+18,3533056.0,1039
147,1757857589614609500,1.757857106444092e+18,4160256.0,1039
148,1757857589714669700,1.757857106543756e+18,3763968.0,1039
149,1757857589814836500,1.757857106643666e+18,3507200.0,1039
150,1757857589914671200,1.757857106743745e+18,3751680.0,1039
151,1757857590014532200,1.757857106843471e+18,3616768.0,1039
152,1757857590114582500,1.757857106943402e+18,3497216.0,1039
153,1757857590214404800,1.757857107043383e+18,3655936.0,1039
154,1757857590314846700,1.757857107143792e+18,3623168.0,1039
155,1757857590414615500,1.757857107246144e+18,6206208.0,1039
156,1757857590514900000,1.757857107343832e+18,3609856.0,1039
157,1757857590614627100,1.7578571074436e+18,3650560.0,1039
158,1757857590714397500,1.757857107543218e+18,3498240.0,1039
159,1757857590814577800,1.75785710764361e+18,3709952.0,1039
160,1757857590914616700,1.757857107743557e+18,3618304.0,1039
161,1757857591014775700,1.757857107843754e+18,3655936.0,1039
162,1757857591114592100,1.757857107943626e+18,3711744.0,1039
163,1757857591214460500,1.757857108043501e+18,3718400.0,1039
164,1757857591314592200,1.757857108143462e+18,3547392.0,1039
165,1757857591414934600,1.757857108243954e+18,3697152.0,1039
166,1757857591514787100,1.757857108345339e+18,5229568.0,1039
167,1757857591614607500,1.757857108444155e+18,4225024.0,1039
168,1757857591714582500,1.757857108543608e+18,3703296.0,1039
169,1757857591814577300,1.757857108643477e+18,3577344.0,1039
170,1757857591915060700,1.757857108744206e+18,3823104.0,1039
171,1757857592014619900,1.757857108843725e+18,3782912.0,1039
172,1757857592114416300,1.757857108943538e+18,3799296.0,1039
173,1757857592214452700,1.75785710904376e+18,3985152.0,1039
174,1757857592314497600,1.757857109143645e+18,3825152.0,1039
175,1757857592414587000,1.757857109243575e+18,3665920.0,1039
176,1757857592515388600,1.757857109344467e+18,3756032.0,1039
177,1757857592614616800,1.75785710944359e+18,3650816.0,1039
178,1757857592714447800,1.75785710954346e+18,3689984.0,1039
179,1757857592814683600,1.757857109646476e+18,6470144.0,1039
180,1757857592914589900,1.757857109743616e+18,3703808.0,1039
181,1757857593014848400,1.757857109843886e+18,3715328.0,1039
182,1757857593114915900,1.757857109943916e+18,3677952.0,1039
183,1757857593214434700,1.757857110043564e+18,3806976.0,1039
184,1757857593314597100,1.757857110143497e+18,3577600.0,1039
185,1757857593414589000,1.757857110243627e+18,3715840.0,1039
186,1757857593514957400,1.757857110344166e+18,3886336.0,1039
187,1757857593614613200,1.757857110443772e+18,3836416.0,1039
188,1757857593714842500,1.757857110543941e+18,3776256.0,1039
189,1757857593814485400,1.757857110643471e+18,3663360.0,1039
190,1757857593914598500,1.757857110743617e+18,3696384.0,1039
191,1757857594014851900,1.75785711084384e+18,3665920.0,1039
192,1757857594114613900,1.757857110943468e+18,3531776.0,1039
193,1757857594214422700,1.757857111044391e+18,4645888.0,1039
194,1757857594314489300,1.757857111143277e+18,3465472.0,1039
195,1757857594414585700,1.757857111243582e+18,3674112.0,1039
196,1757857594514628100,1.757857111343643e+18,3692544.0,1039
197,1757857594614608700,1.757857111443673e+18,3742208.0,1039
198,1757857594714542700,1.757857111554439e+18,14574080.0,1039
199,1757857594814669700,1.757857111643778e+18,3785984.0,1039
